"","x"
"19628",3.714285714
"19629",0
"19630",0.5
"19631",0.571428571
"19632",0.4
"19633",0.536666667
"19634",0.166
"19635",0.536666667
"19636",0
"19637",3.714285714
"19638",0.5
"19639",0.5
"19640",0.367142857
"19641",0.4
"19642",0
"19643",0.2103125
"19644",0
"19645",3.714285714
"19646",0
"19647",0
"19648",0
"19649",0.142857143
"19650",0
"19651",0.6
"19652",0.5
"19653",0.166
"19654",0.5
"19655",0.367142857
"19656",0.266
"19657",0
"19658",0.266
"19659",0
"19660",0.571428571
"19661",0.2103125
"19662",0.5
"19663",0.536666667
"19664",0
"19665",0.2103125
"19666",0.5
"19667",0.5
"19668",0
"19669",0.367142857
"19670",0.6
"19671",0.2103125
"19672",0.536666667
"19673",1.583333333
"19674",0.166
"19675",0.086296296
"19676",0.6
"19677",1.583333333
"19678",0.166
"19679",0.536666667
"19680",0.086296296
"19681",0.2103125
"19682",0.6
"19683",0.5
"19684",0.6
"19685",0.2103125
"19686",0.5
"19687",0.086296296
"19688",3.714285714
"19689",0.5
"19690",0.6
"19691",0
"19692",0.5
"19693",0.62
"19694",0.62
"19695",0.536666667
"19696",0.367142857
"19697",0.367142857
"19698",0.571428571
"19699",0
"19700",0
"19701",0
"19702",0.5
"19703",2.214285714
"19704",0.62
"19705",2.214285714
"19706",0.266
"19707",3.714285714
"19708",3.714285714
"19709",0.62
"19710",0
"19711",0
"19712",0.5
"19713",0.571428571
"19714",0.571428571
"19715",0.5
"19716",0
"19717",0.2103125
"19718",0.161290323
"19719",0
"19720",0
"19721",0.367142857
"19722",0.62
"19723",0.2103125
"19724",2.125
"19725",0.5
"19726",0.2103125
"19727",0.266
"19728",0.266
"19729",0
"19730",0.142857143
"19731",0.5
"19732",0
"19733",3.714285714
"19734",0
"19735",0.4
"19736",0
"19737",2.125
"19738",0.571428571
"19739",2.125
"19740",1.583333333
"19741",0.142857143
"19742",0
"19743",0.6
"19744",0.62
"19745",0.62
"19746",0
"19747",0.536666667
"19748",0.266
"19749",0
"19750",0.5
"19751",0
"19752",0.5
"19753",0.367142857
"19754",3.714285714
"19755",0.4
"19756",0.161290323
"19757",0.62
"19758",0.266
"19759",1.583333333
"19760",0.2103125
"19761",0.571428571
"19762",3.714285714
"19763",0.6
"19764",0.536666667
"19765",0.266
"19766",0.161290323
"19767",3.714285714
"19768",0.571428571
"19769",2.214285714
"19770",0
"19771",0.571428571
"19772",1.583333333
"19773",0
"19774",0.536666667
"19775",3.714285714
"19776",0
"19777",0.367142857
"19778",0
"19779",1.583333333
"19780",0
"19781",0.6
"19782",0.571428571
"19783",0.6
"19784",3.714285714
"19785",0.5
"19786",2.214285714
"19787",3.714285714
"19788",0.5
"19789",0.62
"19790",0
"19791",0.536666667
"19792",2.214285714
"19793",2.214285714
"19794",0
"19795",0
"19796",0
"19797",0.5
"19798",0
"19799",0.62
"19800",0.62
"19801",0
"19802",1.583333333
"19803",0
"19804",0.571428571
"19805",0.086296296
"19806",0.166
"19807",0.367142857
"19808",2.214285714
"19809",0.5
"19810",0
"19811",0
"19812",0.571428571
"19813",0.161290323
"19814",3.714285714
"19815",3.714285714
"19816",0.2103125
"19817",1.583333333
"19818",0.266
"19819",0.6
"19820",0.367142857
"19821",0.5
"19822",0
"19823",0.086296296
"19824",0.266
"19825",0.571428571
"19826",0.4
"19827",0
"19828",0.5
"19829",0.5
"19830",0
"19831",0.5
"19832",0.266
"19833",0.367142857
"19834",0.5
"19835",0
"19836",0
"19837",0
"19838",0.571428571
"19839",2.125
"19840",0
"19841",0.166
"19842",1.583333333
"19843",0
"19844",0.6
"19845",0
"19846",0.161290323
"19847",0.367142857
"19848",3.714285714
"19849",0
"19850",0.571428571
"19851",2.214285714
"19852",2.125
"19853",0.571428571
"19854",0
"19855",0.161290323
"19856",0
"19857",0.5
"19858",0.571428571
"19859",0.5
"19860",0.5
"19861",0
"19862",0.571428571
"19863",0.367142857
"19864",0
"19865",0.142857143
"19866",0
"19867",0
"19868",1.583333333
"19869",0.5
"19870",0.161290323
"19871",0.161290323
"19872",2.125
"19873",0.571428571
"19874",0
"19875",0.571428571
"19876",0.62
"19877",2.125
"19878",0.571428571
"19879",2.125
"19880",0.5
"19881",0.5
"19882",0.161290323
"19883",3.714285714
"19884",0
"19885",0
"19886",0.5
"19887",1.583333333
"19888",0.166
"19889",2.214285714
"19890",0.4
"19891",3.714285714
"19892",0.4
"19893",2.125
"19894",0
"19895",0
"19896",0
"19897",0.62
"19898",0
"19899",0.571428571
"19900",0.2103125
"19901",0.2103125
"19902",0.161290323
"19903",1.583333333
"19904",0
"19905",0.166
"19906",0.266
"19907",0
"19908",0
"19909",0.2103125
"19910",2.125
"19911",0.6
"19912",2.125
"19913",0.142857143
"19914",1.583333333
"19915",1.583333333
"19916",0
"19917",0.2103125
"19918",0.6
"19919",0.2103125
"19920",0.367142857
"19921",0.161290323
"19922",0.62
"19923",0
"19924",3.714285714
"19925",2.125
"19926",0.571428571
"19927",0
"19928",0
"19929",0.4
"19930",0
"19931",0.086296296
"19932",0.086296296
"19933",0.4
"19934",0.536666667
"19935",0.571428571
"19936",0.6
"19937",0
"19938",0.6
"19939",0
"19940",0.5
"19941",0.571428571
"19942",0.536666667
"19943",0.571428571
"19944",0.161290323
"19945",3.714285714
"19946",0.086296296
"19947",2.214285714
"19948",0.571428571
"19949",0.62
"19950",0.6
"19951",0.571428571
"19952",0.62
"19953",0
"19954",0
"19955",0.536666667
"19956",0.536666667
"19957",0.367142857
"19958",0.62
"19959",2.125
"19960",0
"19961",2.214285714
"19962",0.62
"19963",0
"19964",2.214285714
"19965",0.5
"19966",2.214285714
"19967",0.2103125
"19968",0.571428571
"19969",0
"19970",0.2103125
"19971",0
"19972",0
"19973",0.62
"19974",0.536666667
"19975",0.4
"19976",0.266
"19977",0.367142857
"19978",0.161290323
"19979",0.166
"19980",0.536666667
"19981",3.714285714
"19982",0.5
"19983",0
"19984",1.583333333
"19985",0
"19986",0
"19987",0
"19988",0.266
"19989",0.4
"19990",0.2103125
"19991",0.166
"19992",0.367142857
"19993",0.571428571
"19994",0
"19995",2.214285714
"19996",0.166
"19997",0
"19998",0.086296296
"19999",0.62
"20000",0.2103125
"20001",0.4
"20002",0.62
"20003",0
"20004",0.5
"20005",2.125
"20006",0.161290323
"20007",0.571428571
"20008",2.125
"20009",0.2103125
"20010",2.214285714
"20011",1.583333333
"20012",0.4
"20013",0.266
"20014",0.571428571
"20015",0.5
"20016",0.536666667
"20017",0.266
"20018",1.583333333
"20019",0
"20020",0.2103125
"20021",0.086296296
"20022",1.583333333
"20023",0.166
"20024",0.5
"20025",0
"20026",0.5
"20027",0.266
"20028",0.4
"20029",2.214285714
"20030",0
"20031",0.5
"20032",1.583333333
"20033",0.266
"20034",1.583333333
"20035",2.214285714
"20036",0.5
"20037",0.367142857
"20038",0
"20039",0
"20040",0.571428571
"20041",2.214285714
"20042",0.4
"20043",0.5
"20044",0.5
"20045",0.161290323
"20046",0.571428571
"20047",0.266
"20048",0.536666667
"20049",0.266
"20050",0.62
"20051",1.583333333
"20052",0.2103125
"20053",0
"20054",0.5
"20055",0.5
"20056",0.5
"20057",2.214285714
"20058",0.166
"20059",0.367142857
"20060",3.714285714
"20061",0.6
"20062",0.6
"20063",0.2103125
"20064",0.62
"20065",0.571428571
"20066",1.583333333
"20067",1.583333333
"20068",0
"20069",0.536666667
"20070",0.086296296
"20071",0.2103125
"20072",0.166
"20073",0
"20074",0.571428571
"20075",0.5
"20076",0.6
"20077",0
"20078",0
"20079",0.4
"20080",2.214285714
"20081",2.125
"20082",1.583333333
"20083",0.5
"20084",0
"20085",0.5
"20086",0
"20087",0.142857143
"20088",0.536666667
"20089",0
"20090",2.125
"20091",0.62
"20092",0.2103125
"20093",0.571428571
"20094",0.4
"20095",0.4
"20096",2.125
"20097",0
"20098",0.571428571
"20099",1.583333333
"20100",0.142857143
"20101",1.583333333
"20102",0
"20103",0
"20104",0
"20105",0.536666667
"20106",0
"20107",0.5
"20108",0.536666667
"20109",0.367142857
"20110",2.125
"20111",0
"20112",0
"20113",0.5
"20114",0.571428571
"20115",0.166
"20116",0.571428571
"20117",0
"20118",0.142857143
"20119",3.714285714
"20120",0.536666667
"20121",0
"20122",0.2103125
"20123",0.536666667
"20124",0
"20125",0
"20126",0.161290323
"20127",0.4
"20128",0.5
"20129",0.571428571
"20130",0.2103125
"20131",0.5
"20132",0
"20133",0.536666667
"20134",0.4
"20135",0.166
"20136",2.125
"20137",3.714285714
"20138",0
"20139",0
"20140",0.2103125
"20141",0.5
"20142",0
"20143",0.142857143
"20144",0
"20145",0.161290323
"20146",0.536666667
"20147",0
"20148",0.6
"20149",0.367142857
"20150",0.367142857
"20151",0.571428571
"20152",0.2103125
"20153",0.166
"20154",0
"20155",0
"20156",0
"20157",0
"20158",0.571428571
"20159",0
"20160",2.214285714
"20161",0.5
"20162",0.62
"20163",2.214285714
"20164",0.2103125
"20165",0.4
"20166",0.571428571
"20167",0.571428571
"20168",2.214285714
"20169",0.161290323
"20170",2.125
"20171",1.583333333
"20172",2.125
"20173",0.571428571
"20174",2.214285714
"20175",1.583333333
"20176",0
"20177",0.367142857
"20178",0.571428571
"20179",0
"20180",0
"20181",0.166
"20182",0.536666667
"20183",0.571428571
"20184",0
"20185",0.536666667
"20186",0.571428571
"20187",0.4
"20188",0
"20189",2.125
"20190",2.125
"20191",0
"20192",0.6
"20193",0.142857143
"20194",0.536666667
"20195",0.266
"20196",0
"20197",0.5
"20198",0.5
"20199",0.086296296
"20200",0.4
"20201",0.142857143
"20202",0.5
"20203",0.6
"20204",0.142857143
"20205",0.6
"20206",0.571428571
"20207",0
"20208",0.536666667
"20209",1.583333333
"20210",0.571428571
"20211",0
"20212",0
"20213",2.214285714
"20214",0.2103125
"20215",0.367142857
"20216",0.571428571
"20217",0.142857143
"20218",0.6
"20219",0.5
"20220",0.571428571
"20221",0
"20222",0.367142857
"20223",0.62
"20224",0
"20225",0.6
"20226",0.266
"20227",0.571428571
"20228",1.583333333
"20229",3.714285714
"20230",0.571428571
"20231",0.367142857
"20232",0.4
"20233",2.214285714
"20234",2.125
"20235",0
"20236",0.6
"20237",0
"20238",3.714285714
"20239",2.214285714
"20240",0.536666667
"20241",0.166
"20242",0.5
"20243",0
"20244",0.086296296
"20245",0.266
"20246",0.62
"20247",2.125
"20248",0.161290323
"20249",0
"20250",0.571428571
"20251",2.214285714
"20252",0.266
"20253",0.571428571
"20254",3.714285714
"20255",2.214285714
"20256",0.62
"20257",0.62
"20258",0.571428571
"20259",0.266
"20260",0.142857143
"20261",0.571428571
"20262",0
"20263",0
"20264",0.4
"20265",0.2103125
"20266",0.5
"20267",0
"20268",0.2103125
"20269",0.161290323
"20270",2.125
"20271",0.571428571
"20272",0.2103125
"20273",0.5
"20274",0.5
"20275",0.142857143
"20276",1.583333333
"20277",2.214285714
"20278",0.5
"20279",0.571428571
"20280",0.2103125
"20281",0
"20282",0.6
"20283",2.214285714
"20284",0
"20285",2.214285714
"20286",0.6
"20287",0.086296296
"20288",0.6
"20289",0.086296296
"20290",2.214285714
"20291",0.266
"20292",2.125
"20293",3.714285714
"20294",2.214285714
"20295",0.536666667
"20296",0.086296296
"20297",0.161290323
"20298",0
"20299",0.571428571
"20300",0
"20301",3.714285714
"20302",2.214285714
"20303",3.714285714
"20304",0.166
"20305",0
"20306",0.571428571
"20307",0.5
"20308",0.142857143
"20309",0
"20310",0.142857143
"20311",0.086296296
"20312",0
"20313",0.086296296
"20314",2.125
"20315",0
"20316",0
"20317",3.714285714
"20318",0.166
"20319",0
"20320",0.367142857
"20321",0
"20322",0
"20323",0.367142857
"20324",0
"20325",0.086296296
"20326",1.583333333
"20327",0.142857143
"20328",0.2103125
"20329",0
"20330",0.571428571
"20331",1.583333333
"20332",2.214285714
"20333",0
"20334",0.367142857
"20335",2.214285714
"20336",0
"20337",0.62
"20338",0.571428571
"20339",1.583333333
"20340",0.367142857
"20341",0
"20342",0.367142857
"20343",0
"20344",0.5
"20345",0
"20346",0.166
"20347",0.571428571
"20348",0.367142857
"20349",0.5
"20350",0.086296296
"20351",0.571428571
"20352",0
"20353",0
"20354",0.571428571
"20355",0.4
"20356",0
"20357",0
"20358",1.583333333
"20359",0.571428571
"20360",0.2103125
"20361",0.62
"20362",2.214285714
"20363",0.571428571
"20364",0.086296296
"20365",0.086296296
"20366",3.714285714
"20367",3.714285714
"20368",0.367142857
"20369",0.142857143
"20370",0
"20371",0
"20372",0
"20373",0.5
"20374",0.536666667
"20375",2.125
"20376",1.583333333
"20377",0.571428571
"20378",0.086296296
"20379",0.6
"20380",0.5
"20381",0.166
"20382",0
"20383",0
"20384",0.5
"20385",0.62
"20386",0
"20387",0.166
"20388",0.5
"20389",2.214285714
"20390",1.583333333
"20391",0.6
"20392",0.166
"20393",0.142857143
"20394",0.571428571
"20395",0.367142857
"20396",0.571428571
"20397",0.571428571
"20398",0.367142857
"20399",0
"20400",0.2103125
"20401",0.367142857
"20402",0
"20403",0
"20404",1.583333333
"20405",0.086296296
"20406",1.583333333
"20407",0.166
"20408",0
"20409",0.166
"20410",0.2103125
"20411",0.4
"20412",2.125
"20413",1.583333333
"20414",0.536666667
"20415",0.266
"20416",0
"20417",0.6
"20418",0.536666667
"20419",0.5
"20420",2.214285714
"20421",0.367142857
"20422",0.086296296
"20423",0
"20424",0.4
"20425",3.714285714
"20426",0
"20427",0.5
"20428",0.571428571
"20429",0.571428571
"20430",0.571428571
"20431",0.266
"20432",0.166
"20433",0.5
"20434",2.214285714
"20435",0.166
"20436",3.714285714
"20437",0
"20438",0
"20439",0.166
"20440",0.367142857
"20441",0.161290323
"20442",0
"20443",0.142857143
"20444",0.166
"20445",0.571428571
"20446",0
"20447",1.583333333
"20448",0
"20449",0.5
"20450",0.367142857
"20451",0
"20452",0.086296296
"20453",1.583333333
"20454",0
"20455",0.571428571
"20456",0.536666667
"20457",0.571428571
"20458",0.5
"20459",0
"20460",1.583333333
"20461",0.571428571
"20462",0.62
"20463",3.714285714
"20464",0
"20465",0.161290323
"20466",0.142857143
"20467",0
"20468",0.4
"20469",0
"20470",0.6
"20471",3.714285714
"20472",0.571428571
"20473",0
"20474",2.214285714
"20475",0.536666667
"20476",0
"20477",0.571428571
"20478",0.5
"20479",2.125
"20480",0.161290323
"20481",0.62
"20482",0.5
"20483",0.086296296
"20484",0.2103125
"20485",0.6
"20486",0.161290323
"20487",1.583333333
"20488",0.2103125
"20489",0.571428571
"20490",0.367142857
"20491",3.714285714
"20492",0.166
"20493",0
"20494",0.5
"20495",0
"20496",2.214285714
"20497",0.2103125
"20498",2.125
"20499",0.571428571
"20500",0.5
"20501",0.4
"20502",0.571428571
"20503",0.536666667
"20504",0.5
"20505",0.161290323
"20506",0.166
"20507",0.571428571
"20508",0.571428571
"20509",0
"20510",0.5
"20511",0.266
"20512",0
"20513",0.142857143
"20514",0.161290323
"20515",0.6
"20516",0.5
"20517",0.161290323
"20518",0.536666667
"20519",0.5
"20520",0.536666667
"20521",0
"20522",0.536666667
"20523",0.367142857
"20524",0
"20525",0.2103125
"20526",0.2103125
"20527",0.6
"20528",0
"20529",0.5
"20530",0.2103125
"20531",0.6
"20532",0.62
"20533",0.367142857
"20534",0.2103125
"20535",0.142857143
"20536",0.5
"20537",0
"20538",2.214285714
"20539",0.571428571
"20540",0.266
"20541",0.2103125
"20542",0.142857143
"20543",0.6
"20544",0.266
"20545",0.5
"20546",0.266
"20547",2.125
"20548",0.571428571
"20549",0.161290323
"20550",2.214285714
"20551",0.161290323
"20552",0
"20553",0.5
"20554",0.5
"20555",0
"20556",0.166
"20557",0.166
"20558",0.62
"20559",3.714285714
"20560",0.4
"20561",0
"20562",0
"20563",0.5
"20564",0.571428571
"20565",0.5
"20566",3.714285714
"20567",0.142857143
"20568",2.125
"20569",0
"20570",0.086296296
"20571",0.4
"20572",0.086296296
"20573",0.571428571
"20574",2.125
"20575",0.086296296
"20576",0.367142857
"20577",0.571428571
"20578",0.571428571
"20579",0.571428571
"20580",0.142857143
"20581",0.266
"20582",0.571428571
"20583",3.714285714
"20584",0.62
"20585",0
"20586",0.2103125
"20587",0
"20588",0
"20589",0
"20590",0.161290323
"20591",0
"20592",3.714285714
"20593",1.583333333
"20594",2.214285714
"20595",0.5
"20596",0.62
"20597",0.536666667
"20598",1.583333333
"20599",0.142857143
"20600",0.4
"20601",0
"20602",0.62
"20603",0.161290323
"20604",0.4
"20605",0.571428571
"20606",1.583333333
"20607",0.571428571
"20608",0
"20609",0.536666667
"20610",0
"20611",0.2103125
"20612",0.142857143
"20613",2.125
"20614",0.142857143
"20615",0.4
"20616",0
"20617",0.161290323
"20618",0
"20619",0.166
"20620",0.4
"20621",0.142857143
"20622",0.62
"20623",0
"20624",0
"20625",3.714285714
"20626",0
"20627",0.086296296
"20628",0.4
"20629",0.142857143
"20630",0.086296296
"20631",0.142857143
"20632",0.142857143
"20633",0.086296296
"20634",0.367142857
"20635",0.62
"20636",1.583333333
"20637",0.161290323
"20638",0.142857143
"20639",0.4
"20640",0.62
"20641",0.571428571
"20642",0
"20643",3.714285714
"20644",1.583333333
"20645",0.62
"20646",0
"20647",0
"20648",0.367142857
"20649",0
"20650",0.571428571
"20651",0
"20652",0.086296296
"20653",0.571428571
"20654",0.2103125
"20655",0.166
"20656",0
"20657",0.5
"20658",2.125
"20659",0.6
"20660",0.6
"20661",0.4
"20662",0.086296296
"20663",0.5
"20664",0
"20665",0.571428571
"20666",2.214285714
"20667",2.125
"20668",0.161290323
"20669",0.571428571
"20670",0.6
"20671",0.266
"20672",1.583333333
"20673",0.62
"20674",0
"20675",0
"20676",0.2103125
"20677",1.583333333
"20678",0.166
"20679",0
"20680",0.6
"20681",0.536666667
"20682",0.5
"20683",0.4
"20684",0.62
"20685",3.714285714
"20686",0
"20687",0.536666667
"20688",0.6
"20689",1.583333333
"20690",0.62
"20691",0.2103125
"20692",0.161290323
"20693",0.266
"20694",0.5
"20695",0.266
"20696",0.6
"20697",0.166
"20698",0.571428571
"20699",0
"20700",0.4
"20701",2.125
"20702",0.571428571
"20703",0.161290323
"20704",0.536666667
"20705",0
"20706",0
"20707",0
"20708",0
"20709",0.571428571
"20710",0.166
"20711",0
"20712",0.086296296
"20713",0
"20714",0.536666667
"20715",0
"20716",0.62
"20717",0.367142857
"20718",0.142857143
"20719",0.161290323
"20720",2.125
"20721",0
"20722",1.583333333
"20723",0
"20724",0
"20725",0
"20726",0.4
"20727",1.583333333
"20728",0.2103125
"20729",0.4
"20730",0.571428571
"20731",0.5
"20732",0.571428571
"20733",0
"20734",0.367142857
"20735",0
"20736",0.266
"20737",0.166
"20738",0.161290323
"20739",1.583333333
"20740",0.5
"20741",0.571428571
"20742",0.266
"20743",0.62
"20744",0
"20745",0.536666667
"20746",1.583333333
"20747",3.714285714
"20748",1.583333333
"20749",0
"20750",3.714285714
"20751",2.125
"20752",0.086296296
"20753",0.536666667
"20754",0.086296296
"20755",0
"20756",0.6
"20757",1.583333333
"20758",0.266
"20759",0.166
"20760",0.571428571
"20761",0.571428571
"20762",0.5
"20763",0.62
"20764",0.571428571
"20765",0.367142857
"20766",0.5
"20767",0.571428571
"20768",0.62
"20769",0.5
"20770",0.266
"20771",0.161290323
"20772",0.5
"20773",0
"20774",0.161290323
"20775",0.62
"20776",0.166
"20777",0.2103125
"20778",0.5
"20779",0
"20780",0.161290323
"20781",0.571428571
"20782",0.266
"20783",0.571428571
"20784",0
"20785",0.62
"20786",0.536666667
"20787",0.367142857
"20788",0.142857143
"20789",1.583333333
"20790",0.2103125
"20791",0.142857143
"20792",0.4
"20793",0.142857143
"20794",0.62
"20795",0.5
"20796",0.536666667
"20797",1.583333333
"20798",0
"20799",0.086296296
"20800",0.5
"20801",2.214285714
"20802",0.2103125
"20803",0.142857143
"20804",0.62
"20805",0.161290323
"20806",0.2103125
"20807",0.4
"20808",0.142857143
"20809",0.2103125
"20810",0.4
"20811",0.536666667
"20812",3.714285714
"20813",0.161290323
"20814",2.125
"20815",1.583333333
"20816",0.2103125
"20817",1.583333333
"20818",0.367142857
"20819",0.571428571
"20820",0.6
"20821",0.367142857
"20822",0.62
"20823",0.2103125
"20824",2.214285714
"20825",1.583333333
"20826",0.166
"20827",0
"20828",0
"20829",3.714285714
"20830",0.266
"20831",3.714285714
"20832",0.266
"20833",1.583333333
"20834",2.125
"20835",0.367142857
"20836",0.166
"20837",0
"20838",3.714285714
"20839",2.214285714
"20840",0
"20841",2.125
"20842",0.086296296
"20843",0.086296296
"20844",0.266
"20845",0.142857143
"20846",1.583333333
"20847",0.4
"20848",0
"20849",0.166
"20850",0
"20851",0.086296296
"20852",0.2103125
"20853",0.5
"20854",0.571428571
"20855",0.571428571
"20856",0.161290323
"20857",0.166
"20858",2.214285714
"20859",0.367142857
"20860",0.536666667
"20861",0.142857143
"20862",0.536666667
"20863",0
"20864",0.6
"20865",0
"20866",0.161290323
"20867",1.583333333
"20868",0.161290323
"20869",0
"20870",2.125
"20871",0.086296296
"20872",0.166
"20873",0
"20874",0.161290323
"20875",0.5
"20876",0
"20877",2.214285714
"20878",0
"20879",3.714285714
"20880",3.714285714
"20881",3.714285714
"20882",0.5
"20883",0.161290323
"20884",0.161290323
"20885",0.367142857
